,county,state,totalpop,income,professional,service,office,drive,carpool,transit,workathome,meancommute,unemployment,party,perc_men,perc_white,perc_private_work,perc_citizen,perc_employed
2435,Somervell,TX,8608.0,51912.0,0.35600000000000004,0.132,0.21,0.841,0.129,0.005,0.013000000000000001,0.28800000000000003,0.021,R,0.48315520446096655,0.7951807228915663,0.7972027972027972,0.7305994423791822,0.45051115241635686
2436,Valley,MT,7577.0,49141.0,0.395,0.184,0.182,0.7609999999999999,0.095,0.005,0.073,0.187,0.026000000000000002,R,0.5017817077999208,0.8708036622583927,0.6163836163836163,0.7673221591658967,0.495314768377986
2437,Traill,ND,8077.0,54960.0,0.33299999999999996,0.156,0.214,0.7829999999999999,0.08900000000000001,0.001,0.051,0.207,0.027000000000000003,R,0.5016714126532128,0.9473684210526316,0.7222777222777221,0.7682307787544881,0.5057570880277331
2438,Jefferson,MS,7586.0,20743.0,0.235,0.204,0.2,0.885,0.063,0.005,0.006999999999999999,0.217,0.159,D,0.4854996045346691,0.13813813813813813,0.648,0.7595570788294226,0.24532032691800684
2439,Davis,IA,8742.0,48888.0,0.28300000000000003,0.121,0.23199999999999998,0.672,0.15,0.001,0.066,0.22699999999999998,0.042,R,0.49130633722260353,0.9828282828282828,0.7440000000000001,0.7089910775566232,0.4370853351635781
2440,Carroll,KY,10830.0,41439.0,0.20600000000000002,0.155,0.223,0.821,0.135,0.0,0.02,0.187,0.132,R,0.5161588180978762,0.9034552845528455,0.8268268268268267,0.7126500461680517,0.39362880886426593
2441,Harney,OR,7229.0,37580.0,0.361,0.168,0.215,0.7070000000000001,0.07200000000000001,0.004,0.126,0.16,0.161,R,0.5024208050906073,0.8968335035750767,0.5334665334665334,0.7796375708950062,0.40130031816295475
2442,Monroe,IA,8002.0,46304.0,0.32,0.18899999999999997,0.19699999999999998,0.84,0.084,0.002,0.039,0.24100000000000002,0.062,R,0.5173706573356661,0.9833679833679835,0.746,0.7391902024493876,0.44738815296175954
2443,Dooly,GA,14293.0,28696.0,0.217,0.179,0.20199999999999999,0.815,0.09,0.001,0.037000000000000005,0.21,0.11699999999999999,R,0.5399146435317987,0.43115577889447226,0.646,0.7673686419925838,0.3424753375778353
2444,Lac qui Parle,MN,7023.0,49903.0,0.363,0.166,0.196,0.7490000000000001,0.083,0.002,0.105,0.166,0.037000000000000005,R,0.5020646447387157,0.9667673716012085,0.7047047047047047,0.7862736722198491,0.4992168588922113
2445,Pocahontas,IA,7127.0,45069.0,0.316,0.133,0.214,0.7440000000000001,0.096,0.002,0.091,0.16899999999999998,0.049,R,0.4978251718815771,0.9525731584258326,0.705,0.7649782517188157,0.48870492493335205
2446,Cloud,KS,9339.0,39282.0,0.27699999999999997,0.212,0.22399999999999998,0.787,0.096,0.0,0.054000000000000006,0.154,0.068,R,0.49791198201092196,0.9521871820956256,0.7542457542457542,0.776849769782632,0.4833493950101724
2447,Lincoln,AR,14062.0,32580.0,0.292,0.18899999999999997,0.17800000000000002,0.785,0.14300000000000002,0.0,0.024,0.24,0.142,R,0.6112928459678566,0.6532663316582915,0.6819999999999999,0.8069264684966576,0.2607026027592092
2448,Lake,OR,7842.0,32369.0,0.298,0.235,0.152,0.7040000000000001,0.11599999999999999,0.0,0.08900000000000001,0.165,0.106,R,0.5357051772507013,0.900105152471083,0.594,0.7898495281815864,0.3872736546799286
2449,Boise,ID,6885.0,44238.0,0.368,0.146,0.251,0.6779999999999999,0.126,0.006999999999999999,0.129,0.379,0.105,R,0.5266521423384168,0.9399796541200408,0.627,0.8033405954974583,0.4020334059549746
2450,Pratt,KS,9739.0,49550.0,0.34299999999999997,0.175,0.204,0.8340000000000001,0.107,0.0,0.025,0.132,0.055999999999999994,R,0.5003593798131225,0.9077079107505072,0.7190000000000001,0.7373446965807577,0.47417599342848343
2451,Clearwater,ID,8560.0,38837.0,0.3,0.182,0.172,0.7559999999999999,0.096,0.001,0.066,0.28600000000000003,0.073,R,0.5532710280373832,0.9346271705822269,0.6556556556556556,0.8321261682242991,0.3360981308411215
2452,Telfair,GA,16416.0,26449.0,0.252,0.21100000000000002,0.195,0.875,0.057,0.0,0.03,0.214,0.044000000000000004,R,0.5788255360623782,0.5020080321285141,0.6263736263736265,0.7065667641325536,0.2724171539961014
2453,Blaine,OK,9810.0,41972.0,0.34600000000000003,0.171,0.261,0.863,0.055,0.001,0.054000000000000006,0.166,0.03,R,0.5340468909276249,0.7900843881856541,0.6553446553446555,0.7424057084607544,0.3333333333333333
2454,Schuyler,IL,7311.0,47723.0,0.275,0.18600000000000003,0.257,0.792,0.12,0.01,0.05,0.237,0.053,R,0.5326220763233483,0.9485368314833501,0.688,0.7971549719600601,0.4188209547257557
2455,Trimble,KY,8783.0,47409.0,0.23800000000000002,0.16,0.19,0.863,0.10099999999999999,0.0,0.023,0.29600000000000004,0.146,R,0.49675509507002164,0.9698189134808853,0.8301698301698301,0.7577137652282819,0.4096550153706023
2456,Love,OK,9663.0,44549.0,0.25,0.19,0.225,0.795,0.122,0.006,0.04,0.22699999999999998,0.04,R,0.4907378660871365,0.7585492227979274,0.7859999999999999,0.7134430301148712,0.42709303528924764
2457,Grand Isle,VT,6952.0,62608.0,0.384,0.142,0.263,0.748,0.141,0.006,0.075,0.33799999999999997,0.07400000000000001,D,0.491800920598389,0.9689440993788818,0.782,0.8003452243958573,0.531789413118527
2458,White Pine,NV,9974.0,57122.0,0.35100000000000003,0.23800000000000002,0.13,0.6990000000000001,0.168,0.008,0.009000000000000001,0.171,0.106,R,0.5671746541006617,0.7500000000000001,0.6046046046046045,0.7579707238820934,0.35381993182273913
2459,Huerfano,CO,6502.0,31715.0,0.332,0.237,0.217,0.649,0.149,0.02,0.055999999999999994,0.22,0.15,R,0.5059981544140264,0.6458752515090543,0.6313686313686313,0.833743463549677,0.34004921562596124
2460,Crook,WY,7229.0,60445.0,0.28300000000000003,0.132,0.20600000000000002,0.6920000000000001,0.109,0.006,0.125,0.263,0.040999999999999995,R,0.5140406695255222,0.969939879759519,0.726,0.7634527597178032,0.5192972748651266
2461,San Juan,UT,15152.0,41484.0,0.327,0.21600000000000003,0.2,0.7509999999999999,0.10800000000000001,0.006999999999999999,0.071,0.198,0.084,R,0.4974920802534319,0.4635627530364372,0.6016016016016016,0.6616288278775079,0.3317053854276663
2462,Runnels,TX,10445.0,41526.0,0.284,0.16899999999999998,0.23800000000000002,0.84,0.098,0.0,0.043,0.18100000000000002,0.034,R,0.4960268070847295,0.6311557788944724,0.6763236763236764,0.734131163235998,0.41091431306845383
2463,Adair,IA,7426.0,46526.0,0.271,0.155,0.21,0.797,0.09699999999999999,0.003,0.057999999999999996,0.221,0.032,R,0.4938055480743334,0.9778672032193159,0.7367367367367369,0.7782116886614597,0.5084837058981956
2464,Candler,GA,11031.0,30185.0,0.27,0.18600000000000003,0.23800000000000002,0.792,0.153,0.001,0.016,0.235,0.081,R,0.4842715982231892,0.6287726358148893,0.7387387387387386,0.7031094189103436,0.37784425709364516
2465,Newton,AR,8052.0,34536.0,0.235,0.2,0.188,0.752,0.13699999999999998,0.006999999999999999,0.057999999999999996,0.36200000000000004,0.044000000000000004,R,0.5011177347242921,0.9691991786447639,0.646,0.7960755091902633,0.4008941877794337
2466,Pepin,WI,7372.0,49516.0,0.318,0.151,0.21100000000000002,0.7559999999999999,0.086,0.001,0.084,0.251,0.046,R,0.5042051003798155,0.9788092835519676,0.7507507507507507,0.7710255018990776,0.49077590884427563
2467,Charles City,VA,7118.0,49563.0,0.221,0.18600000000000003,0.258,0.8390000000000001,0.078,0.015,0.04,0.36,0.08199999999999999,D,0.4948019106490587,0.41991786447638607,0.7727727727727728,0.8269176735037932,0.46684461927507725
2468,Wayne,NE,9425.0,54159.0,0.359,0.191,0.237,0.78,0.081,0.0,0.08199999999999999,0.152,0.03,R,0.51342175066313,0.9113796576032226,0.694,0.783448275862069,0.5537400530503979
2469,Searcy,AR,7965.0,33083.0,0.27699999999999997,0.11900000000000001,0.26,0.779,0.142,0.004,0.034,0.313,0.059000000000000004,R,0.5001883239171375,0.9553299492385787,0.6890000000000001,0.7889516635279347,0.35605775266792217
2470,Clay,KS,8421.0,52066.0,0.336,0.14800000000000002,0.276,0.7879999999999999,0.10099999999999999,0.001,0.065,0.18600000000000003,0.019,R,0.49222182638641493,0.9614604462474645,0.6639999999999999,0.7486046787792424,0.4950718441990262
2471,Washakie,WY,8400.0,47652.0,0.293,0.182,0.193,0.741,0.12300000000000001,0.0,0.045,0.12300000000000001,0.068,R,0.49333333333333335,0.8442622950819672,0.7042957042957043,0.725,0.4633333333333333
2472,Goliad,TX,7410.0,51226.0,0.295,0.16699999999999998,0.20800000000000002,0.768,0.14300000000000002,0.0,0.06,0.28,0.09300000000000001,R,0.49298245614035086,0.5879396984924624,0.701,0.771255060728745,0.3997300944669366
2473,Merrick,NE,7776.0,51012.0,0.302,0.192,0.226,0.778,0.081,0.003,0.078,0.187,0.052000000000000005,R,0.4920267489711934,0.9510204081632654,0.7547547547547547,0.7592592592592593,0.5371656378600823
2474,Decatur,IA,8249.0,38560.0,0.32799999999999996,0.22899999999999998,0.177,0.6890000000000001,0.11900000000000001,0.001,0.068,0.19899999999999998,0.075,R,0.4988483452539702,0.9413549039433771,0.749,0.7714874530246091,0.44369014425991027
2475,Daviess,MO,8277.0,41642.0,0.276,0.18,0.223,0.735,0.136,0.001,0.061,0.27,0.057,R,0.5047722604808506,0.9737638748738648,0.6469999999999999,0.7368611815875317,0.41319318593693366
2476,Johnson,GA,9794.0,34438.0,0.23600000000000002,0.18600000000000003,0.196,0.725,0.17300000000000001,0.003,0.015,0.258,0.09,R,0.5551357974269961,0.6282828282828283,0.7097097097097097,0.8002858893199918,0.3991219113743108
2477,Harrison,MO,8722.0,39301.0,0.297,0.196,0.22699999999999998,0.802,0.094,0.001,0.042,0.188,0.057999999999999996,R,0.5020637468470535,0.9726166328600405,0.7152847152847153,0.7395092868608117,0.43052052281586795
2478,Richardson,NE,8201.0,42750.0,0.316,0.20800000000000002,0.17600000000000002,0.764,0.133,0.0,0.075,0.182,0.034,R,0.4976222411900988,0.9576446280991736,0.705,0.7868552615534691,0.4877453969028167
2479,Woods,OK,9033.0,55315.0,0.282,0.228,0.22699999999999998,0.8270000000000001,0.073,0.0,0.05,0.145,0.027999999999999997,R,0.543673198272999,0.8854166666666666,0.69,0.7894387246761874,0.4832281634008635
2480,Rolette,ND,14498.0,33277.0,0.375,0.209,0.20800000000000002,0.8390000000000001,0.057,0.001,0.076,0.18600000000000003,0.048,D,0.49110222099599943,0.20223577235772358,0.4434434434434434,0.6622292730031728,0.3384604773072148
2481,Irwin,GA,9408.0,34156.0,0.309,0.15,0.217,0.8029999999999999,0.14300000000000002,0.0,0.042,0.213,0.068,R,0.5099914965986394,0.6980552712384853,0.761,0.7680697278911565,0.335671768707483
2482,Benton,IN,8752.0,47046.0,0.266,0.14300000000000002,0.217,0.7759999999999999,0.113,0.006999999999999999,0.059000000000000004,0.261,0.053,R,0.49897166361974404,0.9383838383838384,0.7367367367367368,0.7329753199268738,0.4680073126142596
2483,Bradley,AR,11206.0,33701.0,0.256,0.17,0.21100000000000002,0.797,0.11599999999999999,0.006,0.055999999999999994,0.221,0.094,R,0.4938425843298233,0.572289156626506,0.728,0.7169373549883991,0.3730144565411387
2484,Richmond,VA,8989.0,47288.0,0.262,0.187,0.26899999999999996,0.765,0.098,0.021,0.087,0.272,0.087,R,0.5747024140616309,0.6210739614994933,0.6623376623376623,0.7926354433196129,0.35587940816553565
2485,Switzerland,IN,10500.0,44061.0,0.174,0.249,0.201,0.825,0.1,0.004,0.053,0.359,0.096,R,0.5183809523809524,0.9787234042553191,0.79,0.7426666666666667,0.41085714285714287
2486,Coleman,TX,8536.0,35156.0,0.262,0.20800000000000002,0.24100000000000002,0.865,0.07200000000000001,0.001,0.027999999999999997,0.258,0.08199999999999999,R,0.4947282099343955,0.7857142857142857,0.7147147147147146,0.7709700093720713,0.3789831302717901
2487,Tyler,WV,9033.0,38854.0,0.252,0.225,0.212,0.861,0.085,0.002,0.017,0.28600000000000003,0.109,R,0.49418797741614084,0.990909090909091,0.7587587587587588,0.7969666777371859,0.3648843130742832
2488,Pocahontas,WV,8697.0,36827.0,0.301,0.22699999999999998,0.185,0.789,0.127,0.002,0.052000000000000005,0.271,0.057,R,0.5119006553984132,0.9776195320447609,0.6130000000000001,0.8210877314016327,0.42807864780958954
2489,King and Queen,VA,7106.0,48292.0,0.267,0.18600000000000003,0.193,0.7879999999999999,0.098,0.003,0.079,0.36,0.055,R,0.515902054601745,0.6811594202898551,0.7652347652347652,0.7859555305375738,0.46932169997185474
2490,Kit Carson,CO,7980.0,40603.0,0.314,0.18100000000000002,0.22699999999999998,0.765,0.111,0.006999999999999999,0.076,0.12300000000000001,0.059000000000000004,R,0.5487468671679198,0.7605210420841683,0.629,0.7006265664160402,0.4286967418546366
2491,Hamilton,TX,8266.0,42432.0,0.284,0.214,0.212,0.76,0.14,0.0,0.036000000000000004,0.21,0.059000000000000004,R,0.4887490926687636,0.8709677419354838,0.7282717282717283,0.7715944834260827,0.3966852165497218
2492,Evans,GA,10814.0,37865.0,0.315,0.11599999999999999,0.184,0.731,0.11599999999999999,0.003,0.053,0.21600000000000003,0.10300000000000001,R,0.46458294803033107,0.5688442211055277,0.7260000000000001,0.6932679859441465,0.3679489550582578
2493,Humphreys,MS,8984.0,23216.0,0.247,0.17600000000000002,0.17300000000000001,0.775,0.17800000000000002,0.0,0.015,0.214,0.268,D,0.47617987533392697,0.22022022022022028,0.7430000000000001,0.7200578806767587,0.29808548530721285
2494,Pulaski,GA,11590.0,38750.0,0.326,0.228,0.171,0.8540000000000001,0.07400000000000001,0.0,0.019,0.213,0.07400000000000001,R,0.41984469370146676,0.6061538461538462,0.693,0.7960310612597067,0.34072476272648833
2495,Ida,IA,7071.0,46993.0,0.337,0.165,0.17600000000000002,0.778,0.085,0.003,0.07200000000000001,0.157,0.037000000000000005,R,0.5036062791684345,0.9687814702920442,0.797,0.7636826474331778,0.5061518879932118
2496,Pierce,NE,7184.0,54482.0,0.345,0.133,0.21600000000000003,0.7809999999999999,0.09699999999999999,0.0,0.086,0.18899999999999997,0.047,R,0.5055679287305123,0.980827447023209,0.736,0.7470768374164811,0.5098830734966593
2497,Dawes,NE,9136.0,41038.0,0.37200000000000005,0.233,0.203,0.6579999999999999,0.121,0.001,0.052000000000000005,0.13699999999999998,0.026000000000000002,R,0.48172066549912435,0.884102564102564,0.5989999999999999,0.7896234676007006,0.5049255691768827
2498,Allendale,SC,9838.0,25327.0,0.172,0.26,0.226,0.8140000000000001,0.113,0.0,0.034,0.275,0.226,D,0.5311038829030291,0.23246492985971945,0.7330000000000001,0.7885749136003253,0.2913193738564749
2499,Seminole,GA,8769.0,34905.0,0.324,0.21600000000000003,0.225,0.779,0.15,0.002,0.037000000000000005,0.21899999999999997,0.094,R,0.46903865891207663,0.629145728643216,0.772,0.7687307560725283,0.34200022807617747
2500,Gilpin,CO,5605.0,65670.0,0.405,0.21899999999999997,0.179,0.7559999999999999,0.12,0.013999999999999999,0.067,0.32799999999999996,0.049,D,0.5134701159678858,0.903688524590164,0.8029999999999999,0.7967885816235504,0.5636039250669046
2501,Hancock,GA,8881.0,24925.0,0.251,0.27699999999999997,0.201,0.8420000000000001,0.107,0.008,0.02,0.27699999999999997,0.146,D,0.5492624704425177,0.24120603015075376,0.648,0.8121833126900124,0.2431032541380475
2502,Rice,KS,10014.0,48460.0,0.307,0.18899999999999997,0.193,0.728,0.166,0.002,0.027999999999999997,0.156,0.055,R,0.5045935690033952,0.8577235772357724,0.7509999999999999,0.7416616736568804,0.4898142600359497
2503,Quay,NM,8698.0,29113.0,0.318,0.195,0.226,0.76,0.133,0.001,0.075,0.152,0.05,R,0.48470912853529546,0.5217831813576495,0.67,0.7733961830305818,0.3376638307656933
2504,Fall River,SD,6906.0,45997.0,0.35200000000000004,0.20600000000000002,0.19699999999999998,0.78,0.08800000000000001,0.003,0.059000000000000004,0.153,0.040999999999999995,R,0.5072400810889082,0.8818088386433711,0.5614385614385615,0.8134955111497248,0.4351288734433826
2505,San Augustine,TX,8695.0,28275.0,0.205,0.16899999999999998,0.22,0.8490000000000001,0.134,0.001,0.013000000000000001,0.252,0.163,R,0.47751581368602647,0.6939393939393939,0.82,0.7830937320299023,0.2572742955721679
2506,Grant,SD,7227.0,51272.0,0.27899999999999997,0.142,0.255,0.7509999999999999,0.134,0.0,0.06,0.136,0.040999999999999995,R,0.5229002352290023,0.950852557673019,0.7752247752247752,0.7644942576449426,0.5469766154697662
2507,Dawson,TX,13542.0,41095.0,0.249,0.198,0.22699999999999998,0.797,0.15,0.003,0.018000000000000002,0.16399999999999998,0.095,R,0.5663860581893368,0.3810483870967742,0.685,0.7117117117117117,0.3577019642593413
2508,Montgomery,GA,8968.0,34672.0,0.252,0.193,0.21600000000000003,0.852,0.078,0.003,0.022000000000000002,0.205,0.067,R,0.5076940231935771,0.6683467741935484,0.8108108108108107,0.7537912578055308,0.37845673505798394
2509,Fremont,IA,7106.0,53324.0,0.348,0.162,0.198,0.828,0.068,0.001,0.048,0.245,0.037000000000000005,R,0.4957782155924571,0.968527918781726,0.739,0.7766676048409794,0.48733464677737126
2510,Bracken,KY,8425.0,36327.0,0.299,0.141,0.212,0.8109999999999999,0.12,0.0,0.046,0.37799999999999995,0.083,R,0.49887240356083085,0.9859719438877755,0.7782217782217782,0.7497922848664689,0.41376854599406526
2511,Van Buren,IA,7432.0,45111.0,0.27,0.133,0.204,0.741,0.11599999999999999,0.013999999999999999,0.046,0.228,0.066,R,0.5111679224973089,0.9817997977755308,0.7580000000000001,0.7648008611410119,0.44469860064585576
2512,Burt,NE,6647.0,47429.0,0.321,0.17,0.22699999999999998,0.818,0.079,0.0,0.065,0.223,0.033,R,0.4924025876335189,0.9446122860020141,0.7550000000000001,0.7677147585376862,0.45825184293666316
2513,Roosevelt,MT,11072.0,32974.0,0.33,0.275,0.147,0.738,0.155,0.013999999999999999,0.047,0.139,0.068,R,0.5007225433526011,0.3920940170940171,0.45,0.6784682080924855,0.32288656069364163
2514,Kiowa,OK,9302.0,39909.0,0.302,0.192,0.193,0.8009999999999999,0.107,0.011000000000000001,0.062,0.198,0.055,R,0.494409804343152,0.793901156677182,0.6786786786786787,0.7517738120834229,0.43399268974414107
2515,Baraga,MI,8690.0,39803.0,0.272,0.204,0.249,0.85,0.08199999999999999,0.003,0.036000000000000004,0.18,0.081,R,0.6058688147295742,0.7487231869254342,0.7399999999999999,0.8327963176064442,0.2713463751438435
2516,Thomas,KS,7925.0,48504.0,0.33,0.193,0.237,0.795,0.098,0.001,0.055999999999999994,0.10099999999999999,0.027000000000000003,R,0.4921135646687697,0.9223790322580646,0.6996996996996997,0.7612618296529968,0.5521766561514195
2517,Wilson,KS,9061.0,40306.0,0.326,0.192,0.156,0.782,0.095,0.0,0.039,0.163,0.065,R,0.4940955744399073,0.9577319587628866,0.701,0.7555457455027039,0.44719125924290914
2518,Kane,UT,7202.0,50194.0,0.27699999999999997,0.218,0.287,0.8029999999999999,0.061,0.0,0.068,0.131,0.07,R,0.4862538183837823,0.9504132231404959,0.706,0.7674257150791447,0.44445987225770617
2519,Henderson,IL,7042.0,47672.0,0.255,0.21600000000000003,0.184,0.848,0.07400000000000001,0.012,0.045,0.245,0.07,R,0.4867935245668844,0.9737903225806452,0.758,0.8046009656347628,0.4757171258165294
2520,Iron,WI,5907.0,42543.0,0.276,0.20600000000000002,0.222,0.789,0.11900000000000001,0.002,0.047,0.22,0.07,R,0.49669883189436265,0.9797160243407708,0.7440000000000001,0.8391738615202302,0.4333841205349585
2521,Montgomery,AR,9197.0,33037.0,0.276,0.18899999999999997,0.166,0.7859999999999999,0.125,0.002,0.028999999999999998,0.28,0.043,R,0.4944003479395455,0.9425641025641026,0.685,0.7969990214200283,0.3953463085788844
2522,Tucker,WV,6972.0,40533.0,0.29600000000000004,0.242,0.161,0.8079999999999999,0.12,0.002,0.039,0.27699999999999997,0.076,R,0.49827882960413084,0.9868686868686869,0.638,0.8184165232358004,0.43775100401606426
2523,Tunica,MS,10477.0,31211.0,0.239,0.366,0.215,0.879,0.075,0.012,0.01,0.217,0.124,D,0.46921828767777035,0.21399594320486814,0.8260000000000001,0.6870287295981674,0.4000190894339983
2524,Grant,MN,5961.0,50174.0,0.34700000000000003,0.151,0.22699999999999998,0.79,0.065,0.006,0.061,0.225,0.036000000000000004,R,0.5007549068948163,0.9726996966632964,0.714,0.7800704579768495,0.4937091092098641
2525,Stephens,TX,9452.0,43951.0,0.284,0.16399999999999998,0.228,0.8059999999999999,0.128,0.006,0.013999999999999999,0.17600000000000002,0.039,R,0.5327972915785019,0.7396984924623116,0.7070000000000001,0.727147693609818,0.40256030469741855
2526,Prairie,AR,8402.0,35833.0,0.278,0.20800000000000002,0.18100000000000002,0.7709999999999999,0.13,0.011000000000000001,0.051,0.278,0.062,R,0.49238276600809333,0.8600201409869085,0.7382617382617384,0.791835277314925,0.4181147345870031
2527,Bottineau,ND,6634.0,56349.0,0.353,0.17,0.195,0.769,0.096,0.0,0.078,0.212,0.026000000000000002,R,0.5263792583659934,0.9450101832993889,0.677,0.7892674103105216,0.5078384082001809
2528,Rio Blanco,CO,6712.0,61842.0,0.278,0.185,0.188,0.659,0.155,0.004,0.099,0.17,0.042,R,0.5199642431466031,0.8493975903614458,0.745,0.7272050059594756,0.5049165673420739
